Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
ZY8LVDJP,journalArticle,2020,"Ullal, Mithun S.; Hawaldar, Iqbal T.; Mendon, Suhan; Joseph, Nympha R.",The effect of artificial intelligence on the sales graph in Indian market,Entrepreneurship and Sustainability Issues,,2345-0282,10.9770/jesi.2020.7.4(24),http://jssidoi.org/jesi/article/563,Entrepreneurship and Sustainability Issues is a peer-reviewed journal which publishes original research papers and case studies,2020,2025-08-28 13:10:23,2025-08-28 13:10:23,2025-08-28 13:10:23,2940-2954,,4,7,,,,,,,,,,en,,,,,jssidoi.org,,Publisher: Entrepreneurship and Sustainability Center PMID: 9770,,C:\Users\Admin\Zotero\storage\LAP7XCLV\Ullal et al. - 2020 - The effect of artificial intelligence on the sales graph in Indian market.pdf; ,http://www.ncbi.nlm.nih.gov/pubmed/9770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI42LB9W,conferencePaper,2019,"Torre, Ilaria; Carrigan, Emma; McDonnell, Rachel; Domijan, Katarina; McCabe, Killian; Harte, Naomi",The Effect of Multimodal Emotional Expression and Agent Appearance on Trust in Human-Agent Interaction,"Proceedings of the 12th ACM SIGGRAPH Conference on Motion, Interaction and Games",978-1-4503-6994-7,,10.1145/3359566.3360065,https://doi.org/10.1145/3359566.3360065,"Emotional expressivity can boost trust in human-human and human-machine interaction. As a multimodal phenomenon, previous research argued that a mismatch in the expressive channels provides evidence of joint audio-video emotional processing. However, while previous work studied this from the point of view of emotion recognition and processing, not much is known about what effect a multimodal agent would have on a human-agent interaction task. Also, agent appearance could influence this interaction too. Here we manipulated the agent’s multimodal emotional expression (”smiling face” and ”smiling voice”, or both) and agent type (photorealistic or cartoon-like virtual human) and assessed people’s trust toward this agent. We measured trust using a mixed-methods approach, combining behavioural data from a survival task, questionnaire ratings and qualitative comments. These methods gave different results: while people commented on the importance of emotional expressivity in the agent’s voice, this factor had limited influence on trusting behaviours; while people rated the cartoon-like agent on several traits higher than the photorealistic one, the agent’s style also was not the most influential feature on people’s trusting behaviour. These results highlight the contribution of a mixed-methods approach in human-machine interaction, as both explicit and implicit perception and behaviour will contribute to the success of the interaction.",2019,2025-08-28 13:10:25,2025-08-28 13:10:25,2025-08-28,1–6,,,,,,,MIG '19,,,,Association for Computing Machinery,"New York, NY, USA",,,,,,ACM Digital Library,,,,C:\Users\Admin\Zotero\storage\7CZJDPRN\Torre et al. - 2019 - The Effect of Multimodal Emotional Expression and Agent Appearance on Trust in Human-Agent Interacti.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B39FDU34,journalArticle,2024,"Lim, Sue; Schmälzle, Ralf",The effect of source disclosure on evaluation of AI-generated messages: A two-part study,Computers in Human Behavior: Artificial Humans,,2949-8821,10.1016/j.chbah.2024.100058,http://arxiv.org/abs/2311.15544,"Advancements in artificial intelligence (AI) over the last decade demonstrate that machines can exhibit communicative behavior and influence how humans think, feel, and behave. In fact, the recent development of ChatGPT has shown that large language models (LLMs) can be leveraged to generate high-quality communication content at scale and across domains, suggesting that they will be increasingly used in practice. However, many questions remain about how knowing the source of the messages influences recipients' evaluation of and preference for AI-generated messages compared to human-generated messages. This paper investigated this topic in the context of vaping prevention messaging. In Study 1, which was pre-registered, we examined the influence of source disclosure on people's evaluation of AI-generated health prevention messages compared to human-generated messages. We found that source disclosure (i.e., labeling the source of a message as AI vs. human) significantly impacted the evaluation of the messages but did not significantly alter message rankings. In a follow-up study (Study 2), we examined how the influence of source disclosure may vary by the participants' negative attitudes towards AI. We found a significant moderating effect of negative attitudes towards AI on message evaluation, but not for message selection. However, for those with moderate levels of negative attitudes towards AI, source disclosure decreased the preference for AI-generated messages. Overall, the results of this series of studies showed a slight bias against AI-generated messages once the source was disclosed, adding to the emerging area of study that lies at the intersection of AI and communication.",2024,2025-08-28 12:02:41,2025-08-28 13:10:58,,100058,,1,2,,Computers in Human Behavior: Artificial Humans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7IQVBUBU,journalArticle,2023,"Jang, Wonseok (Eric); Chun, Jung Won; Kim, Soojin; Kang, Young Woo",The Effects of Anthropomorphism on How People Evaluate Algorithm-Written News,Digital Journalism,,2167-0811,10.1080/21670811.2021.1976064,https://doi.org/10.1080/21670811.2021.1976064,"Based on the Modality-Agency-Interactivity-Navigability model and the anthropomorphism theory, this study examines whether embedding human-like characteristics in algorithms increases the persuasiveness of algorithm-written news. This study further investigates how different types of relationships (servant or friend) that human writers form with algorithms determine the persuasiveness of algorithm-generated news. Experiment 1 demonstrated that participants who read the human- and humanized algorithm-written news showed greater emotional involvement in the stories and liked the articles more than those who read the algorithm-written news. The participants also reported that news written by humans, humanized algorithms, and algorithms, had equal news credibility. Experiment 2 further showed that the participants perceived the news as more credible and experienced greater degrees of emotional involvement when human writers formed a partner-to-friend relationship with humanized algorithms while generating news rather than a servant-to-master relationship.",2023-01-02,2025-08-28 13:11:04,2025-08-28 13:11:04,2025-08-28 13:11:04,103-124,,1,11,,,,,,,,,,,,,,,Taylor and Francis+NEJM,,Publisher: Routledge _eprint: https://doi.org/10.1080/21670811.2021.1976064,,,,,algorithm; anthropomorphism theory; Computational journalism; emotional involvement; news evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L65KEF4U,journalArticle,2023,"Schepman, Astrid; Rodway, Paul","The General Attitudes towards Artificial Intelligence Scale (GAAIS): Confirmatory Validation and Associations with Personality, Corporate Distrust, and General Trust",International Journal of Human–Computer Interaction,,1044-7318,10.1080/10447318.2022.2085400,https://doi.org/10.1080/10447318.2022.2085400,"Acceptance of Artificial Intelligence (AI) may be predicted by individual psychological correlates, examined here. Study 1 reports confirmatory validation of the General Attitudes towards Artificial Intelligence Scale (GAAIS) following initial validation elsewhere. Confirmatory Factor Analysis confirmed the two-factor structure (Positive, Negative) and showed good convergent and divergent validity with a related scale. Study 2 tested whether psychological factors (Big Five personality traits, corporate distrust, and general trust) predicted attitudes towards AI. Introverts had more positive attitudes towards AI overall, likely because of algorithm appreciation. Conscientiousness and agreeableness were associated with forgiving attitudes towards negative aspects of AI. Higher corporate distrust led to negative attitudes towards AI overall, while higher general trust led to positive views of the benefits of AI. The dissociation between general trust and corporate distrust may reflect the public’s attributions of the benefits and drawbacks of AI. Results are discussed in relation to theory and prior findings.",2023-08-09,2025-08-28 13:11:07,2025-08-28 13:11:07,2025-08-28 13:11:07,2724-2741,,13,39,,,The General Attitudes towards Artificial Intelligence Scale (GAAIS),,,,,,,,,,,,Taylor and Francis+NEJM,,Publisher: Taylor & Francis _eprint: https://doi.org/10.1080/10447318.2022.2085400,,C:\Users\Admin\Zotero\storage\3KLPX56X\Schepman and Rodway - 2023 - The General Attitudes towards Artificial Intelligence Scale (GAAIS) Confirmatory Validation and Ass.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JW4SW24E,preprint,2024,"Marks, Samuel; Tegmark, Max",The Geometry of Truth: Emergent Linear Structure in Large Language Model Representations of True/False Datasets,,,,10.48550/arXiv.2310.06824,http://arxiv.org/abs/2310.06824,"Large Language Models (LLMs) have impressive capabilities, but are prone to outputting falsehoods. Recent work has developed techniques for inferring whether a LLM is telling the truth by training probes on the LLM's internal activations. However, this line of work is controversial, with some authors pointing out failures of these probes to generalize in basic ways, among other conceptual issues. In this work, we use high-quality datasets of simple true/false statements to study in detail the structure of LLM representations of truth, drawing on three lines of evidence: 1. Visualizations of LLM true/false statement representations, which reveal clear linear structure. 2. Transfer experiments in which probes trained on one dataset generalize to different datasets. 3. Causal evidence obtained by surgically intervening in a LLM's forward pass, causing it to treat false statements as true and vice versa. Overall, we present evidence that at sufficient scale, LLMs linearly represent the truth or falsehood of factual statements. We also show that simple difference-in-mean probes generalize as well as other probing techniques while identifying directions which are more causally implicated in model outputs.",2024-08-19,2025-08-28 13:11:09,2025-08-28 13:11:09,2025-08-28 13:11:09,,,,,,,The Geometry of Truth,,,,,arXiv,,,,,,,arXiv.org,,arXiv:2310.06824 [cs],,C:\Users\Admin\Zotero\storage\U9FA4KWB\Marks and Tegmark - 2024 - The Geometry of Truth Emergent Linear Structure in Large Language Model Representations of TrueFal.pdf; C:\Users\Admin\Zotero\storage\HXQVLS3Z\2310.html,,,Computer Science - Artificial Intelligence,,,,,,,,,,,,,,,,,,,arXiv:2310.06824,,,,,,,,,,,,,,,,,,,,,,,,,,,
28E5FPGH,preprint,2023,"Ruis, Laura; Khan, Akbir; Biderman, Stella; Hooker, Sara; Rocktäschel, Tim; Grefenstette, Edward",The Goldilocks of Pragmatic Understanding: Fine-Tuning Strategy Matters for Implicature Resolution by LLMs,,,,10.48550/arXiv.2210.14986,http://arxiv.org/abs/2210.14986,"Despite widespread use of LLMs as conversational agents, evaluations of performance fail to capture a crucial aspect of communication: interpreting language in context -- incorporating its pragmatics. Humans interpret language using beliefs and prior knowledge about the world. For example, we intuitively understand the response ""I wore gloves"" to the question ""Did you leave fingerprints?"" as meaning ""No"". To investigate whether LLMs have the ability to make this type of inference, known as an implicature, we design a simple task and evaluate four categories of widely used state-of-the-art models. We find that, despite only evaluating on utterances that require a binary inference (yes or no), models in three of these categories perform close to random. However, LLMs instruction-tuned at the example-level perform significantly better. These results suggest that certain fine-tuning strategies are far better at inducing pragmatic understanding in models. We present our findings as the starting point for further research into evaluating how LLMs interpret language in context and to drive the development of more pragmatic and useful models of human discourse.",2023-12-03,2025-08-28 13:11:11,2025-08-28 13:11:11,2025-08-28 13:11:11,,,,,,,The Goldilocks of Pragmatic Understanding,,,,,arXiv,,,,,,,arXiv.org,,arXiv:2210.14986 [cs],,C:\Users\Admin\Zotero\storage\7QEMQBIT\Ruis et al. - 2023 - The Goldilocks of Pragmatic Understanding Fine-Tuning Strategy Matters for Implicature Resolution b.pdf; C:\Users\Admin\Zotero\storage\J8RHN6DU\2210.html,,,Computer Science - Computation and Language,,,,,,,,,,,,,,,,,,,arXiv:2210.14986,,,,,,,,,,,,,,,,,,,,,,,,,,,
XMCL3575,journalArticle,2023,"Azaria, Amos; Mitchell, Tom",The Internal State of an LLM Knows When It's Lying,,,,10.48550/arXiv.2304.13734,http://arxiv.org/abs/2304.13734,"While Large Language Models (LLMs) have shown exceptional performance in various tasks, one of their most prominent drawbacks is generating inaccurate or false information with a confident tone. In this paper, we provide evidence that the LLM's internal state can be used to reveal the truthfulness of statements. This includes both statements provided to the LLM, and statements that the LLM itself generates. Our approach is to train a classifier that outputs the probability that a statement is truthful, based on the hidden layer activations of the LLM as it reads or generates the statement. Experiments demonstrate that given a set of test sentences, of which half are true and half false, our trained classifier achieves an average of 71\% to 83\% accuracy labeling which sentences are true versus false, depending on the LLM base model. Furthermore, we explore the relationship between our classifier's performance and approaches based on the probability assigned to the sentence by the LLM. We show that while LLM-assigned sentence probability is related to sentence truthfulness, this probability is also dependent on sentence length and the frequencies of words in the sentence, resulting in our trained classifier providing a more reliable approach to detecting truthfulness, highlighting its potential to enhance the reliability of LLM-generated content and its practical applicability in real-world scenarios.",2023,2025-08-28 12:02:44,2025-08-28 12:02:44,2025-08-27,,,,,,,,,,,,,,,,,,,,,,,,,Computer Science - Artificial Intelligence; Computer Science - Computation and Language; Computer Science - Machine Learning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YWRWCZN8,journalArticle,2018,"Antonetti, Paolo; Baines, Paul; Jain, Shailendra",The persuasiveness of guilt appeals over time: Pathways to delayed compliance,Journal of Business Research,,0148-2963,10.1016/j.jbusres.2018.03.030,https://www.sciencedirect.com/science/article/pii/S0148296318301589,"Past research on guilt-elicitation in marketing does not examine how the communications' effects might persist over time, when there is a gap between advertising at time 1 and the time of choice consideration at time 2. This study explores the processes leading to delayed compliance through guilt-based communications. Guilt elicitation enhances transportation into the message, driving message compliance through the effect of transportation. Transportation explains the effects recorded several days after campaign exposure. The influence of transportation is mediated by two pathways: increases in anticipated guilt and perceived consumer effectiveness. The message type moderates the relevance of different pathways in explaining persuasiveness. Appeals delivered through a text and image message (rather than text only) are more effective in driving compliance and shape reactions via guilt anticipation. The study raises important implications for research on the use of guilt appeals and the design of more effective messages based on this emotion.",2018-09-01,2025-08-28 13:11:15,2025-08-28 13:11:15,2025-08-28 13:11:15,14-25,,,90,,Journal of Business Research,The persuasiveness of guilt appeals over time,,,,,,,,,,,,ScienceDirect,,,,C:\Users\Admin\Zotero\storage\BLP8JE37\S0148296318301589.html,,,Anticipated guilt; Emotions; Guilt appeals; Guilt elicitation; Narrative transportation; Persuasion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WH63VDSS,journalArticle,2023,"Cloudy, Joshua; Banks, Jaime; Bowman, Nicholas David",The Str(AI)ght Scoop: Artificial Intelligence Cues Reduce Perceptions of Hostile Media Bias,Digital Journalism,,2167-0811,10.1080/21670811.2021.1969974,https://doi.org/10.1080/21670811.2021.1969974,"In the face of increasing public distrust for journalistic institutions, stories sourced from artificially intelligent (AI) journalists have the potential to lower hostile media bias by activating the machine heuristic—a mental shortcut assuming machines are more unbiased, systematic, and accurate than are humans. An online experiment targeting issue partisans found support for the prediction: a story presented as sourced from an AI journalist activated the machine heuristic that, in turn, mitigated hostile media bias. This mediation effect was moderated: perceived bias was more strongly reduced as partisan-attitude extremity increased.",2023-10-21,2025-08-28 13:12:33,2025-08-28 13:12:33,2025-08-28 13:12:33,1577-1596,,9,11,,,The Str(AI)ght Scoop,,,,,,,,,,,,Taylor and Francis+NEJM,,Publisher: Routledge _eprint: https://doi.org/10.1080/21670811.2021.1969974,,,,,AI journalism; automated journalism; hostile media bias; hostile media effect; human-computer interaction; Human-machine communication; machine agents; robot journalism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L5EQJWVD,journalArticle,2022,"Yalcin, Gizem; Lim, Sarah; Puntoni, Stefano; van Osselaer, Stijn M.J.",Thumbs Up or Down: Consumer Reactions to Decisions by Algorithms Versus Humans,Journal of Marketing Research,,0022-2437,10.1177/00222437211070016,https://doi.org/10.1177/00222437211070016,"Although companies increasingly are adopting algorithms for consumer-facing tasks (e.g., application evaluations), little research has compared consumers’ reactions to favorable decisions (e.g., acceptances) versus unfavorable decisions (e.g., rejections) about themselves that are made by an algorithm versus a human. Ten studies reveal that, in contrast to managers’ predictions, consumers react less positively when a favorable decision is made by an algorithmic (vs. a human) decision maker, whereas this difference is mitigated for an unfavorable decision. The effect is driven by distinct attribution processes: it is easier for consumers to internalize a favorable decision outcome that is rendered by a human than by an algorithm, but it is easy to externalize an unfavorable decision outcome regardless of the decision maker type. The authors conclude by advising managers on how to limit the likelihood of less positive reactions toward algorithmic (vs. human) acceptances.",2022-08-01,2025-08-28 13:12:28,2025-08-28 13:12:28,2025-08-28 13:12:28,696-717,,4,59,,,Thumbs Up or Down,,,,,,,EN,,,,,SAGE Journals,,Publisher: SAGE Publications Inc,,C:\Users\Admin\Zotero\storage\YW6BGNXS\Yalcin et al. - 2022 - Thumbs Up or Down Consumer Reactions to Decisions by Algorithms Versus Humans.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QBAAIJ2V,journalArticle,2022,"Lebovitz, Sarah; Lifshitz-Assaf, Hila; Levina, Natalia",To Engage or Not to Engage with AI for Critical Judgments: How Professionals Deal with Opacity When Using AI for Medical Diagnosis,Organization Science,,1047-7039,10.1287/orsc.2021.1549,https://pubsonline.informs.org/doi/10.1287/orsc.2021.1549,"Artificial intelligence (AI) technologies promise to transform how professionals conduct knowledge work by augmenting their capabilities for making professional judgments. We know little, however, about how human-AI augmentation takes place in practice. Yet, gaining this understanding is particularly important when professionals use AI tools to form judgments on critical decisions. We conducted an in-depth field study in a major U.S. hospital where AI tools were used in three departments by diagnostic radiologists making breast cancer, lung cancer, and bone age determinations. The study illustrates the hindering effects of opacity that professionals experienced when using AI tools and explores how these professionals grappled with it in practice. In all three departments, this opacity resulted in professionals experiencing increased uncertainty because AI tool results often diverged from their initial judgment without providing underlying reasoning. Only in one department (of the three) did professionals consistently incorporate AI results into their final judgments, achieving what we call engaged augmentation. These professionals invested in AI interrogation practices—practices enacted by human experts to relate their own knowledge claims to AI knowledge claims. Professionals in the other two departments did not enact such practices and did not incorporate AI inputs into their final decisions, which we call unengaged “augmentation.” Our study unpacks the challenges involved in augmenting professional judgment with powerful, yet opaque, technologies and contributes to literature on AI adoption in knowledge work.",2022-01,2025-08-28 13:12:47,2025-08-28 13:12:47,2025-08-28 13:12:47,126-148,,1,33,,,To Engage or Not to Engage with AI for Critical Judgments,,,,,,,,,,,,pubsonline.informs.org (Atypon),,Publisher: INFORMS,,C:\Users\Admin\Zotero\storage\8CTQ4LZ2\Lebovitz et al. - 2022 - To Engage or Not to Engage with AI for Critical Judgments How Professionals Deal with Opacity When.pdf,,,artificial intelligence; augmentation; decision making; expertise; explainability; innovation; medical diagnosis; opacity; professional judgment; technology adoption and use; transparency; uncertainty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QYTA29UU,journalArticle,2023,"Zhang, Andong; Patrick Rau, Pei-Luen",Tools or peers? Impacts of anthropomorphism level and social role on emotional attachment and disclosure tendency towards intelligent agents,Computers in Human Behavior,,0747-5632,10.1016/j.chb.2022.107415,https://www.sciencedirect.com/science/article/pii/S0747563222002370,"Owing to the development of anthropomorphic intelligent agent (IA) designs, users consider IAs as more than just inanimate tools. Previous studies have reported that anthropomorphic features can promote users' social feedback and aid in establishing intimate human–agent relationships. The present study examined the main and interaction effects of anthropomorphism level (a human-like IA vs. robot-like IA) and social role (servant vs. mentor) on emotional attachment, information disclosure tendency, and satisfaction in a smart home. The study participants were randomly assigned into four groups with balanced gender. The results indicate that high anthropomorphism and mentor role can positively predict users' emotional attachment. Additionally, users tend to disclose more personal information to the human-servant and robot-mentor IAs than the human-mentor and robot-servant IAs. Interestingly, social presence was determined to be a positive and significant mediator between anthropomorphic design and emotional attachment. The study findings highlight the importance of social role in anthropomorphic IA design and explain the mechanism of establishing effective human–agent relationships. Moreover, both theoretical and practical implications of these findings are analyzed.",2023-01-01,2025-08-28 13:12:35,2025-08-28 13:12:35,2025-08-28 13:12:35,107415,,,138,,Computers in Human Behavior,Tools or peers?,,,,,,,,,,,,ScienceDirect,,,,C:\Users\Admin\Zotero\storage\JPZXVBZB\S0747563222002370.html,,,Anthropomorphic intelligent agents; Emotional attachment; Human–agent relationship; Self-disclosure; Social role,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5TS5WEN3,preprint,2023,"Räuker, Tilman; Ho, Anson; Casper, Stephen; Hadfield-Menell, Dylan",Toward Transparent AI: A Survey on Interpreting the Inner Structures of Deep Neural Networks,,,,10.48550/arXiv.2207.13243,http://arxiv.org/abs/2207.13243,"The last decade of machine learning has seen drastic increases in scale and capabilities. Deep neural networks (DNNs) are increasingly being deployed in the real world. However, they are difficult to analyze, raising concerns about using them without a rigorous understanding of how they function. Effective tools for interpreting them will be important for building more trustworthy AI by helping to identify problems, fix bugs, and improve basic understanding. In particular, ""inner"" interpretability techniques, which focus on explaining the internal components of DNNs, are well-suited for developing a mechanistic understanding, guiding manual modifications, and reverse engineering solutions. Much recent work has focused on DNN interpretability, and rapid progress has thus far made a thorough systematization of methods difficult. In this survey, we review over 300 works with a focus on inner interpretability tools. We introduce a taxonomy that classifies methods by what part of the network they help to explain (weights, neurons, subnetworks, or latent representations) and whether they are implemented during (intrinsic) or after (post hoc) training. To our knowledge, we are also the first to survey a number of connections between interpretability research and work in adversarial robustness, continual learning, modularity, network compression, and studying the human visual system. We discuss key challenges and argue that the status quo in interpretability research is largely unproductive. Finally, we highlight the importance of future work that emphasizes diagnostics, debugging, adversaries, and benchmarking in order to make interpretability tools more useful to engineers in practical applications.",2023-08-18,2025-08-28 13:12:50,2025-08-28 13:12:50,2025-08-28 13:12:49,,,,,,,Toward Transparent AI,,,,,arXiv,,,,,,,arXiv.org,,arXiv:2207.13243 [cs],,C:\Users\Admin\Zotero\storage\Q7QPSPPL\Räuker et al. - 2023 - Toward Transparent AI A Survey on Interpreting the Inner Structures of Deep Neural Networks.pdf; C:\Users\Admin\Zotero\storage\EAJV3RRB\2207.html,,,Computer Science - Artificial Intelligence; Computer Science - Computation and Language; Computer Science - Computer Vision and Pattern Recognition; Computer Science - Machine Learning,,,,,,,,,,,,,,,,,,,arXiv:2207.13243,,,,,,,,,,,,,,,,,,,,,,,,,,,
F4Y8WFNP,journalArticle,2021,"Kim, Yunju; Lee, Heejun",Towards a Sustainable News Business: Understanding Readers’ Perceptions of Algorithm-Generated News Based on Cultural Conditioning,Sustainability,,2071-1050,10.3390/su13073728,https://www.mdpi.com/2071-1050/13/7/3728,"The use of algorithms is beginning to replace human activities in the news business, and the presence of this technique will only continue to grow. The ways in which public news readers perceive the quality of news articles written by algorithms and how this perception differs based on cultural conditioning remain issues of debate. Informed by the heuristic-systematic model (HSM) and the similarity-attraction theory, we attempted to answer these questions by conducting a three-way one-way analysis of variance (ANOVA) test with a 2 (author: algorithm vs. human journalist) × 2 (media: traditional media vs. online media) × 2 (cultural background: the US vs. South Korea) between-subjects experiment (N = 360). Our findings revealed that participants perceived the quality of news articles written by algorithms to be higher than those written by human journalists. We also found that when news consumption occurs online, algorithm-generated news tends to be rated higher than human-written news in terms of quality perception. Further, we identified a three-way interaction effect of media types, authors, and cultural backgrounds on the quality perception of news articles. As, to the best of our knowledge, this study is the first to theoretically examine how news readers perceive algorithm-generated news from a cultural point of view, our research findings may hold important theoretical and practical implications.",2021-01,2025-08-28 13:12:51,2025-08-28 13:12:51,2025-08-28 13:12:51,3728,,7,13,,,Towards a Sustainable News Business,,,,,,,en,http://creativecommons.org/licenses/by/3.0/,,,,www.mdpi.com,,Publisher: Multidisciplinary Digital Publishing Institute,,C:\Users\Admin\Zotero\storage\WYAA2GTX\Kim and Lee - 2021 - Towards a Sustainable News Business Understanding Readers’ Perceptions of Algorithm-Generated News.pdf,,,algorithm; artificial intelligence; cultural difference; journalist; robot journalism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSJ8QCH8,preprint,2023,"Mozes, Maximilian; Hoffmann, Jessica; Tomanek, Katrin; Kouate, Muhamed; Thain, Nithum; Yuan, Ann; Bolukbasi, Tolga; Dixon, Lucas",Towards Agile Text Classifiers for Everyone,,,,10.48550/arXiv.2302.06541,http://arxiv.org/abs/2302.06541,"Text-based safety classifiers are widely used for content moderation and increasingly to tune generative language model behavior - a topic of growing concern for the safety of digital assistants and chatbots. However, different policies require different classifiers, and safety policies themselves improve from iteration and adaptation. This paper introduces and evaluates methods for agile text classification, whereby classifiers are trained using small, targeted datasets that can be quickly developed for a particular policy. Experimenting with 7 datasets from three safety-related domains, comprising 15 annotation schemes, led to our key finding: prompt-tuning large language models, like PaLM 62B, with a labeled dataset of as few as 80 examples can achieve state-of-the-art performance. We argue that this enables a paradigm shift for text classification, especially for models supporting safer online discourse. Instead of collecting millions of examples to attempt to create universal safety classifiers over months or years, classifiers could be tuned using small datasets, created by individuals or small organizations, tailored for specific use cases, and iterated on and adapted in the time-span of a day.",2023-10-21,2025-08-28 13:12:53,2025-08-28 13:12:53,2025-08-28 13:12:53,,,,,,,,,,,,arXiv,,,,,,,arXiv.org,,arXiv:2302.06541 [cs],,C:\Users\Admin\Zotero\storage\BCNVR4E6\Mozes et al. - 2023 - Towards Agile Text Classifiers for Everyone.pdf; C:\Users\Admin\Zotero\storage\MBN6CNAR\2302.html,,,Computer Science - Computation and Language,,,,,,,,,,,,,,,,,,,arXiv:2302.06541,,,,,,,,,,,,,,,,,,,,,,,,,,,
85BM8TXG,conferencePaper,2021,"Liu, Siyang; Zheng, Chujie; Demasi, Orianna; Sabour, Sahand; Li, Yu; Yu, Zhou; Jiang, Yong; Huang, Minlie",Towards Emotional Support Dialog Systems,Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),,,10.18653/v1/2021.acl-long.269,https://aclanthology.org/2021.acl-long.269/,"Emotional support is a crucial ability for many conversation scenarios, including social interactions, mental health support, and customer service chats. Following reasonable procedures and using various support skills can help to effectively provide support. However, due to the lack of a well-designed task and corpora of effective emotional support conversations, research on building emotional support into dialog systems remains lacking. In this paper, we define the Emotional Support Conversation (ESC) task and propose an ESC Framework, which is grounded on the Helping Skills Theory. We construct an Emotion Support Conversation dataset (ESConv) with rich annotation (especially support strategy) in a help-seeker and supporter mode. To ensure a corpus of high-quality conversations that provide examples of effective emotional support, we take extensive effort to design training tutorials for supporters and several mechanisms for quality control during data collection. Finally, we evaluate state-of-the-art dialog models with respect to the ability to provide emotional support. Our results show the importance of support strategies in providing effective emotional support and the utility of ESConv in training more emotional support systems.",2021-08,2025-08-28 13:12:55,2025-08-28 13:12:55,2025-08-28 13:12:55,3469–3483,,,,,,,,,,,Association for Computational Linguistics,Online,,,,,,ACLWeb,,,,C:\Users\Admin\Zotero\storage\BAE6FFW2\Liu et al. - 2021 - Towards Emotional Support Dialog Systems.pdf,,,,"Zong, Chengqing; Xia, Fei; Li, Wenjie; Navigli, Roberto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACL-IJCNLP 2021,,,,,,,,,,,,,,,
