Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
SJ8RWF7I,journalArticle,2021,"Yokoi, R.; Eguchi, Y.; Fujita, T.; Nakayachi, K.",Artificial intelligence is trusted less than a doctor in medical treatment decisions: Influence of perceived care and value similarity,International Journal of Human-Computer Interaction,,,10.1080/10447318.2020.1861763,,,2021,2025-08-28 09:10:59,2025-08-28 09:10:59,,981-990,,10,37,,International Journal of Human-Computer Interaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCXHJT6F,journalArticle,2022,"Yokoi, R.; Nakayachi, K.","When people are defeated by artificial intelligence in a competition task requiring logical thinking, how do they make causal attribution?",Current Psychology,,,10.1007/s12144-021-02559-w,,,2022,2025-08-28 09:10:59,2025-08-28 09:10:59,,,,,,,Current Psychology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UJQ9WCPG,journalArticle,2021,"Yun, J. H.; Lee, E. J.; Kim, D. H.",Behavioral and neural evidence on consumer responses to human doctors and medical artificial intelligence,Psychology & Marketing,,,10.1002/mar.21445,,,2021,2025-08-28 09:10:59,2025-08-28 09:10:59,,610-625,,4,38,,Psychology & Marketing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T23AVR5Y,journalArticle,2018,"Zheng, Y.; Zhong, B.; Yang, F.",When algorithms meet journalism: The user perception to automated news in a cross-cultural context,Computers in Human Behavior,,,10.1016/j.chb.2018.04.046,,,2018,2025-08-28 09:10:59,2025-08-28 09:10:59,,266-275,,,86,,Computers in Human Behavior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J4HTZWQ8,journalArticle,2022,"Zhou, Y.; Shi, Y.; Lu, W.; Wan, F.",Did artificial intelligence invade humans? The study on the mechanism of patients’ willingness to accept artificial intelligence medical care: From the perspective of intergroup threat theory,Frontiers in Psychology,,,10.3389/fpsyg.2022.866124,,,2022,2025-08-28 09:10:59,2025-08-28 09:10:59,,866124,,,13,,Frontiers in Psychology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INUJDL2N,journalArticle,2024,"Goel, S.; et al.",Persuasion in Online Conversations,Nature Human Behaviour,,,,,,2024,2025-08-28 09:10:59,2025-08-28 09:10:59,,,,,,,Nature Human Behaviour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9TNQWHJ6,conferencePaper,2024,"Durmus, E.; et al.",Measuring the Persuasiveness of Language Models,,,,,,,2024,2025-08-28 09:10:59,2025-08-28 09:10:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Proceedings of ACL,,,,,,,,,,,,,,,
UY5MH7TQ,journalArticle,2018,"Fulmer, Russell; Joerin, Aurore; Gentile, Blaire; Lakerink, Luisa; Rauws, Michiel",Using psychological artificial intelligence (Tess) to relieve symptoms of depression and anxiety: Randomized controlled trial,JMIR Mental Health,,,10.2196/mental.9782,,,2018,2025-08-28 09:10:59,2025-08-28 09:10:59,,e64,,4,5,,JMIR Mental Health,,,,,,,,,,,,,,,,,C:\Users\Admin\Zotero\storage\VSC7WU78\Fulmer et al. - 2018 - Using psychological artificial intelligence (Tess) to relieve symptoms of depression and anxiety Ra.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3M7VR57T,journalArticle,2019,"Greer, Scott; Robotham, Dan; Simblett, Sara; Curtis, Helen; Griffiths, H.; Wykes, Til",Digital mental health and neuropsychiatry: An evidence-based study of chatbot interventions for mental health (Vivibot),JMIR mHealth and uHealth,,,10.2196/14718,,,2019,2025-08-28 09:10:59,2025-08-28 09:10:59,,e14718,,10,7,,JMIR mHealth and uHealth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2RDU328,journalArticle,2023,"Azaria, Amos; Mitchell, Tom",The Internal State of an LLM Knows When It's Lying,,,,10.48550/arXiv.2304.13734,http://arxiv.org/abs/2304.13734,"While Large Language Models (LLMs) have shown exceptional performance in various tasks, one of their most prominent drawbacks is generating inaccurate or false information with a confident tone. In this paper, we provide evidence that the LLM's internal state can be used to reveal the truthfulness of statements. This includes both statements provided to the LLM, and statements that the LLM itself generates. Our approach is to train a classifier that outputs the probability that a statement is truthful, based on the hidden layer activations of the LLM as it reads or generates the statement. Experiments demonstrate that given a set of test sentences, of which half are true and half false, our trained classifier achieves an average of 71\% to 83\% accuracy labeling which sentences are true versus false, depending on the LLM base model. Furthermore, we explore the relationship between our classifier's performance and approaches based on the probability assigned to the sentence by the LLM. We show that while LLM-assigned sentence probability is related to sentence truthfulness, this probability is also dependent on sentence length and the frequencies of words in the sentence, resulting in our trained classifier providing a more reliable approach to detecting truthfulness, highlighting its potential to enhance the reliability of LLM-generated content and its practical applicability in real-world scenarios.",2023,2025-08-28 09:10:59,2025-08-28 09:10:59,2025-08-27,,,,,,,,,,,,,,,,,,,,,Publisher: arXiv,,,,Computer Science - Artificial Intelligence; Computer Science - Computation and Language; Computer Science - Machine Learning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMJPCWAM,journalArticle,2023,"Abercrombie, Gavin; Curry, Amanda Cercas; Dinkar, Tanvi; Rieser, Verena; Talat, Zeerak",Mirages: On Anthropomorphism in Dialogue Systems,,,,10.48550/arXiv.2305.09800,http://arxiv.org/abs/2305.09800,"Automated dialogue or conversational systems are anthropomorphised by developers and personified by users. While a degree of anthropomorphism may be inevitable due to the choice of medium, conscious and unconscious design choices can guide users to personify such systems to varying degrees. Encouraging users to relate to automated systems as if they were human can lead to high risk scenarios caused by over-reliance on their outputs. As a result, natural language processing researchers have investigated the factors that induce personification and develop resources to mitigate such effects. However, these efforts are fragmented, and many aspects of anthropomorphism have yet to be explored. In this paper, we discuss the linguistic factors that contribute to the anthropomorphism of dialogue systems and the harms that can arise, including reinforcing gender stereotypes and notions of acceptable language. We recommend that future efforts towards developing dialogue systems take particular care in their design, development, release, and description; and attend to the many linguistic cues that can elicit personification by users.",2023,2025-08-28 09:10:59,2025-08-28 09:10:59,2025-08-27,,,,,,,Mirages,,,,,,,,,,,,,,Publisher: arXiv,,,,Computer Science - Computation and Language,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33HGLXZQ,journalArticle,2022,"Bai, Yuntao; Jones, Andy; Ndousse, Kamal; Askell, Amanda; Chen, Anna; DasSarma, Nova; Drain, Dawn; Fort, Stanislav; Ganguli, Deep; Henighan, Tom; Joseph, Nicholas; Kadavath, Saurav; Kernion, Jackson; Conerly, Tom; El-Showk, Sheer; Elhage, Nelson; Hatfield-Dodds, Zac; Hernandez, Danny; Hume, Tristan; Johnston, Scott; Kravec, Shauna; Lovitt, Liane; Nanda, Neel; Olsson, Catherine; Amodei, Dario; Brown, Tom; Clark, Jack; McCandlish, Sam; Olah, Chris; Mann, Ben; Kaplan, Jared",Training a Helpful and Harmless Assistant with Reinforcement Learning from Human Feedback,,,,10.48550/arXiv.2204.05862,http://arxiv.org/abs/2204.05862,"We apply preference modeling and reinforcement learning from human feedback (RLHF) to finetune language models to act as helpful and harmless assistants. We find this alignment training improves performance on almost all NLP evaluations, and is fully compatible with training for specialized skills such as python coding and summarization. We explore an iterated online mode of training, where preference models and RL policies are updated on a weekly cadence with fresh human feedback data, efficiently improving our datasets and models. Finally, we investigate the robustness of RLHF training, and identify a roughly linear relation between the RL reward and the square root of the KL divergence between the policy and its initialization. Alongside our main results, we perform peripheral analyses on calibration, competing objectives, and the use of OOD detection, compare our models with human writers, and provide samples from our models using prompts appearing in recent related work.",2022,2025-08-28 09:10:59,2025-08-28 09:10:59,2025-08-27,,,,,,,,,,,,,,,,,,,,,Publisher: arXiv,,,,Computer Science - Computation and Language; Computer Science - Machine Learning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUU9HAU6,journalArticle,2022,"Bai, Yuntao; Kadavath, Saurav; Kundu, Sandipan; Askell, Amanda; Kernion, Jackson; Jones, Andy; Chen, Anna; Goldie, Anna; Mirhoseini, Azalia; McKinnon, Cameron; Chen, Carol; Olsson, Catherine; Olah, Christopher; Hernandez, Danny; Drain, Dawn; Ganguli, Deep; Li, Dustin; Tran-Johnson, Eli; Perez, Ethan; Kerr, Jamie; Mueller, Jared; Ladish, Jeffrey; Landau, Joshua; Ndousse, Kamal; Lukosuite, Kamile; Lovitt, Liane; Sellitto, Michael; Elhage, Nelson; Schiefer, Nicholas; Mercado, Noemi; DasSarma, Nova; Lasenby, Robert; Larson, Robin; Ringer, Sam; Johnston, Scott; Kravec, Shauna; Showk, Sheer El; Fort, Stanislav; Lanham, Tamera; Telleen-Lawton, Timothy; Conerly, Tom; Henighan, Tom; Hume, Tristan; Bowman, Samuel R.; Hatfield-Dodds, Zac; Mann, Ben; Amodei, Dario; Joseph, Nicholas; McCandlish, Sam; Brown, Tom; Kaplan, Jared",Constitutional AI: Harmlessness from AI Feedback,,,,10.48550/arXiv.2212.08073,http://arxiv.org/abs/2212.08073,"As AI systems become more capable, we would like to enlist their help to supervise other AIs. We experiment with methods for training a harmless AI assistant through self-improvement, without any human labels identifying harmful outputs. The only human oversight is provided through a list of rules or principles, and so we refer to the method as 'Constitutional AI'. The process involves both a supervised learning and a reinforcement learning phase. In the supervised phase we sample from an initial model, then generate self-critiques and revisions, and then finetune the original model on revised responses. In the RL phase, we sample from the finetuned model, use a model to evaluate which of the two samples is better, and then train a preference model from this dataset of AI preferences. We then train with RL using the preference model as the reward signal, i.e. we use 'RL from AI Feedback' (RLAIF). As a result we are able to train a harmless but non-evasive AI assistant that engages with harmful queries by explaining its objections to them. Both the SL and RL methods can leverage chain-of-thought style reasoning to improve the human-judged performance and transparency of AI decision making. These methods make it possible to control AI behavior more precisely and with far fewer human labels.",2022,2025-08-28 09:10:59,2025-08-28 09:10:59,2025-08-27,,,,,,,Constitutional AI,,,,,,,,,,,,,,Publisher: arXiv,,,,Computer Science - Artificial Intelligence; Computer Science - Computation and Language,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D9NGEWGM,journalArticle,2023,"Balashankar, Ananth; Ma, Xiao; Sinha, Aradhana; Beirami, Ahmad; Qin, Yao; Chen, Jilin; Beutel, Alex",Improving Few-shot Generalization of Safety Classifiers via Data Augmented Parameter-Efficient Fine-Tuning,,,,10.48550/arXiv.2310.16959,http://arxiv.org/abs/2310.16959,"As large language models (LLMs) are widely adopted, new safety issues and policies emerge, to which existing safety classifiers do not generalize well. If we have only observed a few examples of violations of a new safety rule, how can we build a classifier to detect violations? In this paper, we study the novel setting of domain-generalized few-shot learning for LLM-based text safety classifiers. Unlike prior few-shot work, these new safety issues can be hard to uncover and we do not get to choose the few examples. We demonstrate that existing few-shot techniques do not perform well in this setting, and rather we propose to do parameter-efficient fine-tuning (PEFT) combined with augmenting training data based on similar examples in prior existing rules. We empirically show that our approach of similarity-based data-augmentation + prompt-tuning (DAPT) consistently outperforms baselines that either do not rely on data augmentation or on PEFT by 7-17% F1 score in the Social Chemistry moral judgement and 9-13% AUC in the Toxicity detection tasks, even when the new rule is loosely correlated with existing ones.",2023,2025-08-28 09:10:59,2025-08-28 09:10:59,2025-08-27,,,,,,,,,,,,,,,,,,,,,Publisher: arXiv,,,,Computer Science - Machine Learning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRKVAYJE,journalArticle,2022,"Bartolo, Max; Thrush, Tristan; Riedel, Sebastian; Stenetorp, Pontus; Jia, Robin; Kiela, Douwe",Models in the Loop: Aiding Crowdworkers with Generative Annotation Assistants,,,,10.48550/arXiv.2112.09062,http://arxiv.org/abs/2112.09062,"In Dynamic Adversarial Data Collection (DADC), human annotators are tasked with finding examples that models struggle to predict correctly. Models trained on DADC-collected training data have been shown to be more robust in adversarial and out-of-domain settings, and are considerably harder for humans to fool. However, DADC is more time-consuming than traditional data collection and thus more costly per annotated example. In this work, we examine whether we can maintain the advantages of DADC, without incurring the additional cost. To that end, we introduce Generative Annotation Assistants (GAAs), generator-in-the-loop models that provide real-time suggestions that annotators can either approve, modify, or reject entirely. We collect training datasets in twenty experimental settings and perform a detailed analysis of this approach for the task of extractive question answering (QA) for both standard and adversarial data collection. We demonstrate that GAAs provide significant efficiency benefits with over a 30% annotation speed-up, while leading to over a 5x improvement in model fooling rates. In addition, we find that using GAA-assisted training data leads to higher downstream model performance on a variety of question answering tasks over adversarial data collection.",2022,2025-08-28 09:10:59,2025-08-28 09:10:59,2025-08-27,,,,,,,Models in the Loop,,,,,,,,,,,,,,Publisher: arXiv,,,,Computer Science - Computation and Language,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8WF4IHSZ,journalArticle,2023,"Bricken, T.; Templeton, A.; Batson, J.; Chen, B.; Jermyn, A.; Conerly, T.; Turner, N. L.; Anil, C.; Denison, C.; Askell, A.; Lasenby, R.; Wu, Y.; Kravec, S.; Schiefer, N.; Maxwell, T.; Joseph, N.; Tamkin, A.; Nguyen, K.; McLean, B.; Burke, J. E.; Hume, T.; Carter, S.; Henighan, T.; Olah, C.",Towards monosemanticity: decomposing language models with dictionary learning,,,,,https://transformer-circuits.pub/2023/monosemantic-features,,2023,2025-08-28 09:10:59,2025-08-28 09:10:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LB68PFBR,journalArticle,2020,"Brown, T. B.; Mann, B.; Ryder, N.; Subbiah, M.; Kaplan, J.; Dhariwal, P.; Neelakantan, A.; Shyam, P.; Sastry, G.; Askell, A.; Agarwal, S.; Herbert-Voss, A.; Krueger, G.; Henighan, T.; Child, R.; Ramesh, A.; Ziegler, D. M.; Wu, J.; Winter, C.; Hesse, C.; Chen, M.; Sigler, E.; Litwin, M.; Gray, S.; Chess, B.; Clark, J.; Berner, C.; McCandlish, S.; Radford, A.; Sutskever, I.; Amodei, D.",Language models are few-shot learners,,,,,https://arxiv.org/abs/2005.14165,,2020,2025-08-28 09:10:59,2025-08-28 09:10:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4VXS34HX,journalArticle,2022,"Burns, C.; Ye, H.; Klein, D.; Steinhardt, J.",Discovering latent knowledge in language models without supervision,,,,,https://arxiv.org/abs/2212.03827,,2022,2025-08-28 09:10:59,2025-08-28 09:10:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZWTPIUA,journalArticle,2023,"Burtell, M.; Woodside, T.",Artificial influence: an analysis of AI-driven persuasion,,,,,http://arxiv.org/abs/2303.08721,,2023,2025-08-28 09:10:59,2025-08-28 09:10:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE9KQHN7,journalArticle,2023,"Casper, S.; Davies, X.; Shi, C.; Gilbert, T. K.; Scheurer, J.; Rando, J.; Freedman, R.; Korbak, T.; Lindner, D.; Freire, P.; Wang, T.; Marks, S.; Segerie, C.-R.; Carroll, M.; Peng, A.; Christoffersen, P.; Damani, M.; Slocum, S.; Anwar, U.; Siththaranjan, A.; Nadeau, M.; Michaud, E. J.; Pfau, J.; Krasheninnikov, D.; Chen, X.; Langosco, L.; Hase, P.; Bıyık, E.; Dragan, A.; Krueger, D.; Sadigh, D.; Hadfield-Menell, D.",Open problems and fundamental limitations of reinforcement learning from human feedback,,,,,http://arxiv.org/abs/2307.15217,,2023,2025-08-28 09:10:59,2025-08-28 09:10:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GQZCB2IU,journalArticle,2018,"Christiano, P.; Shlegeris, B.; Amodei, D.",Supervising strong learners by amplifying weak experts,,,,,https://arxiv.org/abs/1810.08575,,2018,2025-08-28 09:10:59,2025-08-28 09:10:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2LEHITYF,journalArticle,2021,"Christiano, P.; Cotra, A.; Xu, M.",Eliciting latent knowledge: how to tell if your eyes deceive you,,,,,https://docs.google.com/document/d/1WwsnJQstPq91_Yh-Ch2XRL8H_EpsnjrC1dwZXR37PC8/edit#heading=h.jrzi4atzacns,,2021,2025-08-28 09:10:59,2025-08-28 09:10:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SQQMI3F6,journalArticle,2023,European Parliament,Artificial Intelligence Act. Amendments adopted on 14 June 2023,,,,,https://www.europarl.europa.eu/doceo/document/TA-9-2023-0236_EN.pdf,,2023,2025-08-28 09:10:59,2025-08-28 09:10:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WH2HFDRZ,journalArticle,2023,"Farquhar, S.; Varma, V.; Kenton, Z.; Gasteiger, J.; Mikulik, V.; Shah, R.",Challenges with unsupervised LLM knowledge discovery,,,,,https://arxiv.org/abs/2312.10029,,2023,2025-08-28 09:10:59,2025-08-28 09:10:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA6ETTRW,journalArticle,2023,"Franklin, M.; Tomei, P. M.; Gorman, R.",Strengthening the EU AI Act: defining key terms on AI manipulation,,,,,https://arxiv.org/abs/2308.16364,,2023,2025-08-28 09:10:59,2025-08-28 09:10:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C8EY4PGK,journalArticle,2022,"Glaese, A.; McAleese, N.; Trębacz, M.; Aslanides, J.; Firoiu, V.; Ewalds, T.; Rauh, M.; Weidinger, L.; Chadwick, M.; Thacker, P.; Campbell-Gillingham, L.; Uesato, J.; Huang, P.-S.; Comanescu, R.; Yang, F.; See, A.; Dathathri, S.; Greig, R.; Chen, C.; Fritz, D.; Elias, J. S.; Green, R.; Mokrá, S.; Fernando, N.; Wu, B.; Foley, R.; Young, S.; Gabriel, I.; Isaac, W.; Mellor, J.; Hassabis, D.; Kavukcuoglu, K.; Hendricks, L. A.; Irving, G.",Improving alignment of dialogue agents via targeted human judgements,,,,,https://arxiv.org/abs/2209.14375,,2022,2025-08-28 09:10:59,2025-08-28 09:10:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UJFCG8I8,journalArticle,2023,"Goldstein, A.; Sastry, G.; Musser, M.; DiResta, R.; Gentzel, M.; Sedova, K.",Generative language models and automated influence operations: emerging threats and potential mitigations,,,,,http://arxiv.org/abs/2301.04246,,2023,2025-08-28 09:10:59,2025-08-28 09:10:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I9WXWUM4,journalArticle,2022,"Gupta, P.; Jiao, C.; Yeh, Y.-T.; Mehri, S.; Eskenazi, M.; Bigham, J. P.",InstructDial: improving zero and few-shot generalization in dialogue through instruction tuning,,,,,https://arxiv.org/abs/2205.12673,,2022,2025-08-28 09:10:59,2025-08-28 09:10:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCJ49SPT,journalArticle,2023,"Hagendorff, T.",Deception abilities emerged in large language models,,,,,https://arxiv.org/abs/2307.16513,,2023,2025-08-28 09:10:59,2025-08-28 09:10:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G2P575SS,journalArticle,2023,"Kaddour, J.; Harris, J.; Mozes, M.; Bradley, H.; Raileanu, R.; McHardy, R.",Challenges and applications of large language models,,,,,https://arxiv.org/abs/2307.10169,,2023,2025-08-28 09:11:00,2025-08-28 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCQ3F7W4,journalArticle,2020,"Kolhatkar, V.; Thain, N.; Sorensen, J.; Dixon, L.; Taboada, M.",Classifying constructive comments,,,,,https://arxiv.org/abs/2004.05476,,2020,2025-08-28 09:11:00,2025-08-28 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3LEFSWBL,journalArticle,2018,"Leike, J.; Krueger, D.; Everitt, T.; Martic, M.; Maini, V.; Legg, S.",Scalable agent alignment via reward modeling: a research direction,,,,,https://arxiv.org/abs/1811.07871,,2018,2025-08-28 09:11:00,2025-08-28 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2DU9F86D,journalArticle,2023,"Levinstein, B. A.; Herrmann, D. A.",Still no lie detector for language models: probing empirical and conceptual roadblocks,,,,,https://arxiv.org/abs/2307.00175,,2023,2025-08-28 09:11:00,2025-08-28 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92QCY9N5,journalArticle,2023,"Marks, S.; Tegmark, M.",The geometry of truth: emergent linear structure in large language model representations of true/false datasets,,,,,https://arxiv.org/abs/2310.06824,,2023,2025-08-28 09:11:00,2025-08-28 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRY3K2GN,journalArticle,2023,"Michael, J.; Mahdi, S.; Rein, D.; Petty, J.; Dirani, J.; Padmakumar, V.; Bowman, S. R.",Debate helps supervise unreliable experts,,,,,https://arxiv.org/abs/2311.08702,,2023,2025-08-28 09:11:00,2025-08-28 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FQG6RNZS,journalArticle,2023,"Mitchell, E.; Lee, Y.; Khazatsky, A.; Manning, C. D.; Finn, C.",DetectGPT: zero-shot machine-generated text detection using probability curvature,,,,,http://arxiv.org/abs/2301.11305,,2023,2025-08-28 09:11:00,2025-08-28 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XDFV6YQ7,journalArticle,2023,"Mozes, M.; He, X.; Kleinberg, B.; Griffin, L. D.","Use of llms for illicit purposes: threats, prevention measures, and vulnerabilities",,,,,http://arxiv.org/abs/2308.12833,,2023,2025-08-28 09:11:00,2025-08-28 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QEEDDNU6,journalArticle,2023,"Mozes, M.; Hoffmann, J.; Tomanek, K.; Kouate, M.; Thain, N.; Yuan, A.; Bolukbasi, T.; Dixon, L.",Towards agile text classifiers for everyone,,,,,https://arxiv.org/abs/2302.06541,,2023,2025-08-28 09:11:00,2025-08-28 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B4DFKUB6,journalArticle,2022,"Ouyang, L.; Wu, J.; Jiang, X.; Almeida, D.; Wainwright, C. L.; Mishkin, P.; Zhang, C.; Agarwal, S.; Slama, K.; Ray, A.; Schulman, J.; Hilton, J.; Kelton, F.; Miller, L.; Simens, M.; Askell, A.; Welinder, P.; Christiano, P.; Leike, J.; Lowe, R.",Training language models to follow instructions with human feedback,,,,,https://arxiv.org/abs/2203.02155,,2022,2025-08-28 09:11:00,2025-08-28 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAWLGGEG,journalArticle,2023,"Pacchiardi, L.; Chan, A. J.; Mindermann, S.; Moscovitz, I.; Pan, A. Y.; Gal, Y.; Evans, O.; Brauner, J.",How to catch an AI liar: lie detection in black-box LLMs by asking unrelated questions,,,,,https://arxiv.org/abs/2309.15840,,2023,2025-08-28 09:11:00,2025-08-28 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W63IDQQ5,journalArticle,2022,"Perez, E.; Huang, S.; Song, F.; Cai, T.; Ring, R.; Aslanides, J.; Glaese, A.; McAleese, N.; Irving, G.",Red teaming language models with language models,,,,,https://arxiv.org/abs/2202.03286,,2022,2025-08-28 09:11:00,2025-08-28 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
